USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
rpc       1600  0.0  0.0  18976   696 ?        Ss   Apr14   0:01 rpcbind
ppearson  1785  0.0  0.0 793948  1540 ?        Sl   May01   0:00 /usr/libexec/e-calendar-factory
dbus      2117  0.0  0.0  24984  1860 ?        Ss   Apr14   0:14 dbus-daemon --system
root      2127  0.0  0.0 102784  4044 ?        Ssl  Apr14   0:03 NetworkManager --pid-file=/var/run/NetworkManager/NetworkManager.pid
root      2134  0.0  0.0  58048  1544 ?        S    Apr14   0:00 /usr/sbin/modem-manager
rpcuser   2146  0.0  0.0  23348   712 ?        Ss   Apr14   0:00 rpc.statd
root      2199  0.0  0.0   9120   764 ?        S    Apr14   0:00 /sbin/dhclient -d -4 -sf /usr/libexec/nm-dhcp-client.action -pf /var/run/dhclient-eth0.pid -lf /var/lib/dhclient/dhclient-5fb06bd0-0bb0-7ffb-45f1-d6edd65f3e03-eth0.lease -cf /var/run/nm-dhclient-eth0.conf eth0
root      2201  0.0  0.0 193848  1776 ?        Ss   Apr14   0:01 cupsd -C /etc/cups/cupsd.conf
root      2227  0.0  0.0   4080   576 ?        Ss   Apr14   0:00 /usr/sbin/acpid
68        2236  0.0  0.0  41228  2364 ?        Ssl  Apr14   0:11 hald
root      2237  0.0  0.0  20324   936 ?        S    Apr14   0:00 hald-runner
huiying1  2336  0.0  0.0 227028  5832 ?        Sl   May05   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
huiying1  2348  0.0  0.0 110776  1440 ?        Ss   May05   0:00 -/bin/csh -c gnome-session
root      2349  0.0  0.0  22444   720 ?        S    Apr14   0:21 hald-addon-input: Listening on /dev/input/event4 /dev/input/event3 /dev/input/event0 /dev/input/event1
68        2353  0.0  0.0  17932   636 ?        S    Apr14   0:00 hald-addon-acpi: listening on acpid socket /var/run/acpid.socket
root      2354  0.0  0.0  22440   880 ?        S    Apr14   9:23 hald-addon-storage: polling /dev/sr1 (every 2 sec)
root      2355  0.0  0.0  22440   880 ?        S    Apr14   9:36 hald-addon-storage: polling /dev/sr0 (every 2 sec)
huiying1  2361  0.0  0.0  18144   800 ?        S    May05   0:00 dbus-launch --sh-syntax --exit-with-session
huiying1  2362  0.0  0.0  20616  1776 ?        Ss   May05   0:00 /bin/dbus-daemon --fork --print-pid 5 --print-address 7 --session
root      2377  0.0  0.0  91272   772 ?        Ssl  Apr14   0:00 pcscd
root      2393  0.0  0.0 390036   892 ?        Ssl  Apr14   0:15 automount --pid-file /var/run/autofs.pid
huiying1  2422  0.0  0.0 290660  5848 ?        Sl   May05   0:00 /usr/libexec/kamsg
huiying1  2423  0.0  0.0 185908  2080 ?        Sl   May05   0:05 /usr/libexec/KeyAccess
huiying1  2451  0.0  0.0 249372  7464 ?        Sl   May05   0:00 gnome-session
huiying1  2454  0.0  0.0 131864  6088 ?        S    May05   0:07 /usr/libexec/gconfd-2
huiying1  2465  0.0  0.1 503628 14336 ?        Ssl  May05   0:09 /usr/libexec/gnome-settings-daemon
huiying1  2466  0.0  0.0 289572  8392 ?        Ss   May05   0:00 seahorse-daemon
huiying1  2468  0.0  0.0 135312  2288 ?        S    May05   0:00 /usr/libexec/gvfsd
huiying1  2496  0.0  0.1 461196 16464 ?        Sl   May05   0:09 metacity
huiying1  2497  0.0  0.3 385800 38592 ?        S    May05   0:11 gnome-panel
huiying1  2499  0.0  0.1 1096376 21632 ?       S    May05   1:47 nautilus
huiying1  2501  0.0  0.0 629000  3916 ?        Ssl  May05   0:00 /usr/libexec/bonobo-activation-server --ac-activate --ior-output-fd=18
huiying1  2504  0.0  0.0 436172 11432 ?        Sl   May05   0:00 /usr/libexec/evolution/2.32/evolution-alarm-notify
huiying1  2509  0.0  0.0 144320  3228 ?        S    May05   0:00 /usr/libexec/gvfs-gdu-volume-monitor
huiying1  2511  0.0  0.0 450552  5288 ?        S<sl May05   0:00 /usr/bin/pulseaudio --start --log-target=syslog
huiying1  2512  0.0  0.0 225876  6300 ?        S    May05   0:00 /usr/libexec/polkit-gnome-authentication-agent-1
huiying1  2513  0.0  0.0 226076  6936 ?        S    May05   0:00 rhsm-icon
huiying1  2515  0.0  0.1 356184 17328 ?        S    May05   0:15 /usr/libexec/wnck-applet --oaf-activate-iid=OAFIID:GNOME_Wncklet_Factory --oaf-ior-fd=18
huiying1  2517  0.0  0.1 334444 13516 ?        S    May05   0:00 /usr/libexec/trashapplet --oaf-activate-iid=OAFIID:GNOME_Panel_TrashApplet_Factory --oaf-ior-fd=24
huiying1  2525  0.0  0.0 281388 10652 ?        S    May05   0:00 abrt-applet
huiying1  2533  0.0  0.0 142148  3028 ?        S    May05   0:00 /usr/libexec/gvfsd-trash --spawner :1.7 /org/gtk/gvfs/exec_spaw/0
huiying1  2536  0.0  0.0 153708  3720 ?        S    May05   0:00 /usr/libexec/gvfs-gphoto2-volume-monitor
huiying1  2538  0.0  0.1 298400 12492 ?        S    May05   0:01 /usr/libexec/notification-daemon
huiying1  2549  0.0  0.0 232424  2564 ?        Sl   May05   0:03 /usr/libexec/gvfs-afc-volume-monitor
huiying1  2553  0.0  0.0 344480 11720 ?        S    May05   0:00 nm-applet --sm-disable
huiying1  2557  0.0  0.0 253908  8240 ?        S    May05   0:01 gnome-power-manager
huiying1  2559  0.0  0.0 251528  7360 ?        S    May05   0:00 /usr/libexec/gdu-notification-daemon
huiying1  2561  0.0  0.0 113192  4744 ?        S    May05   0:00 /usr/libexec/im-settings-daemon
huiying1  2563  0.0  0.0 260020  7856 ?        S    May05   0:20 /usr/bin/gnome-screensaver --no-daemon
huiying1  2564  0.0  0.0 278268  8968 ?        S    May05   0:00 bluetooth-applet
huiying1  2601  0.0  0.1 386300 12892 ?        S    May05   0:00 gnome-volume-control-applet
huiying1  2638  0.0  0.0  93324  3376 ?        S    May05   0:00 /usr/libexec/pulse/gconf-helper
huiying1  2641  0.0  0.1 793948 13984 ?        Sl   May05   0:00 /usr/libexec/e-calendar-factory
huiying1  2684  0.0  0.1 269712 16020 ?        Ss   May05   0:04 gnome-screensaver
huiying1  2690  0.0  0.1 440120 15612 ?        S    May05   0:00 /usr/bin/gnote --panel-applet --oaf-activate-iid=OAFIID:GnoteApplet_Factory --oaf-ior-fd=19
huiying1  2695  0.0  0.1 410628 13840 ?        S    May05   0:00 /usr/libexec/gdm-user-switch-applet --oaf-activate-iid=OAFIID:GNOME_FastUserSwitchApplet_Factory --oaf-ior-fd=28
huiying1  2697  0.0  0.0 287080 10036 ?        S    May05   0:00 /usr/libexec/notification-area-applet --oaf-activate-iid=OAFIID:GNOME_NotificationAreaApplet_Factory --oaf-ior-fd=34
huiying1  2699  0.0  0.1 500188 18660 ?        S    May05   0:02 /usr/libexec/clock-applet --oaf-activate-iid=OAFIID:GNOME_ClockApplet_Factory --oaf-ior-fd=40
huiying1  2739  0.0  0.0  39000  2636 ?        S    May05   0:00 /usr/libexec/gconf-im-settings-daemon
root      2763  0.0  0.0   4360   344 ?        Ss   Apr14   0:00 /usr/sbin/mcelog --daemon
huiying1  2768  0.0  0.1 707644 14476 ?        Sl   May05   0:00 /usr/libexec/e-addressbook-factory
root      2774  0.0  0.0      0     0 ?        S    Apr14   0:01 [afs_pagecopy]
root      2780  0.0  0.0      0     0 ?        S    Apr14   0:01 [afs_callback]
root      2781  0.0  0.0      0     0 ?        S    Apr14   1:47 [afs_rxlistener]
root      2782  0.0  0.0      0     0 ?        S    Apr14   1:00 [afs_rxevent]
root      2783  0.0  0.0   6772   524 ?        Ss   Apr14   0:00 /usr/vice/etc/afsd -dynroot -fakestat -afsdb
root      2788  0.0  0.0      0     0 ?        S    Apr14   1:13 [afsd]
root      2789  0.0  0.0      0     0 ?        S    Apr14   0:31 [afs_checkserver]
root      2791  0.0  0.0      0     0 ?        S    Apr14   0:09 [afs_background]
huiying1  2792  0.0  0.0 135160  2152 ?        S    May05   0:00 /usr/libexec/gvfsd-metadata
root      2793  0.0  0.0      0     0 ?        S    Apr14   0:08 [afs_background]
root      2794  0.0  0.0      0     0 ?        S    Apr14   0:08 [afs_background]
root      2795  0.0  0.0      0     0 ?        S    Apr14   0:10 [afs_background]
root      2797  0.0  0.0      0     0 ?        S    Apr14   0:12 [afs_cachetrim]
huiying1  2800  0.0  0.0 135552  2388 ?        S    May05   0:00 /usr/libexec/gvfsd-burn --spawner :1.7 /org/gtk/gvfs/exec_spaw/1
huiying1  2802 18.4  9.3 2219916 1136908 ?     Rl   May05 451:57 /usr/lib64/firefox/firefox
root      2817  0.0  0.0  22604   716 ?        Ss   Apr14   0:10 xinetd -stayalive -pidfile /var/run/xinetd.pid
ntp       2825  0.0  0.0  25240   944 ?        Ss   Apr14   0:02 ntpd -u ntp:ntp -p /var/run/ntpd.pid -g
root      2905  0.0  0.0  80024   932 ?        Ss   Apr14   0:04 /usr/libexec/postfix/master
postfix   2912  0.0  0.0  80060   956 ?        S    Apr14   0:01 qmgr -l -t fifo -u
huiying1  2919  0.2  0.6 744568 82984 ?        Sl   May05   6:57 konsole
huiying1  2921  0.0  0.0 110852  1852 pts/1    Ss   May05   0:00 -bin/csh
root      2929  0.0  0.0 108496   824 ?        Ss   Apr14   0:02 /usr/sbin/abrtd
root      2937  0.0  0.0 108204   700 ?        Ss   Apr14   0:06 abrt-dump-oops -d /var/spool/abrt -rwx /var/log/messages
huiying1  2942  0.0  0.0 267032  6276 ?        Ss   May05   0:00 kdeinit4: kdeinit4 Running...
huiying1  2943  0.0  0.0 270596  7916 ?        S    May05   0:00 kdeinit4: klauncher [kdeinit] --fd=8
huiying1  2945  0.0  0.1 396020 18548 ?        S    May05   0:02 kdeinit4: kded4 [kdeinit] e
huiying1  2947  0.0  0.0   7468  1064 ?        S    May05   0:00 /usr/libexec/gam_server
root      2950  0.0  0.0   6736   420 ?        Ss   Apr14   0:23 /usr/sbin/gpm -m /dev/input/mice -t exps2
huiying1  2952  0.0  0.1 393220 19224 ?        S    May05   0:00 /usr/bin/knotify4
huiying1  2954  0.0  0.0  61016  3888 pts/1    S+   May05   0:00 ssh huiyingl@lagos.lti.cs.cmu.edu
root      2969  0.0  0.0 115404   508 ?        Ss   Apr14   0:02 crond
root      2980  0.0  0.0  19860   300 ?        Ss   Apr14   0:00 /usr/sbin/atd
root      2996  0.0  0.0 686800  2200 ?        Ssl  Apr14   0:13 /usr/libexec/karl
dringwal  3007  0.0  0.0 121448   400 ?        Ss   Apr19   0:12 SCREEN
dringwal  3008  0.0  0.0 109884   916 pts/2    Ss+  Apr19   0:19 /bin/bash
root      3018  0.0  0.0 100920   620 ?        Ss   Apr14   0:00 rhnsd
root      3026  0.0  0.0 104016   536 ?        Ss   Apr14   0:00 /usr/bin/rhsmcertd
root      3066  0.0  0.0 112920   816 ?        Sl   Apr14  25:00 spiceusbsrvd
root      3069  0.0  0.0 132256  1636 ?        Ssl  Apr14   0:00 /usr/sbin/gdm-binary -nodaemon
root      3074  0.0  0.0   4060   476 tty2     Ss+  Apr14   0:00 /sbin/mingetty /dev/tty2
root      3076  0.0  0.0   4060   476 tty3     Ss+  Apr14   0:00 /sbin/mingetty /dev/tty3
root      3078  0.0  0.0   4060   476 tty4     Ss+  Apr14   0:00 /sbin/mingetty /dev/tty4
root      3080  0.0  0.0   4060   476 tty5     Ss+  Apr14   0:00 /sbin/mingetty /dev/tty5
