USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root         1  0.0  0.0  21448  1448 ?        Ss   May01   0:02 /sbin/init
hadoop    4329  0.0  1.4 6399024 176136 ?      SNl  May01   7:26 /usr/lib/jvm/java/bin/java -Dproc_tasktracker -Xmx2000m -Dhadoop.log.dir=/var/local/hadoop/logs -Dhadoop.log.file=hadoop-hadoop-tasktracker-ghc45.ghc.andrew.cmu.edu.log -Dhadoop.home.dir=/usr/local/hadoop-1.0.1/libexec/.. -Dhadoop.id.str=hadoop -Dhadoop.root.logger=INFO,DRFA -Dhadoop.security.logger=INFO,NullAppender -Djava.library.path=/usr/local/hadoop-1.0.1/libexec/../lib/native/Linux-amd64-64 -Dhadoop.policy.file=hadoop-policy.xml -classpath /usr/local/hadoop-1.0.1/libexec/../conf:/usr/lib/jvm/java/lib/tools.jar:/usr/local/hadoop-1.0.1/libexec/..:/usr/local/hadoop-1.0.1/libexec/../hadoop-core-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/asm-3.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/aspectjrt-1.6.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/aspectjtools-1.6.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-beanutils-1.7.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-beanutils-core-1.8.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-cli-1.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-codec-1.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-collections-3.2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-configuration-1.6.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-daemon-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-digester-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-el-1.0.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-httpclient-3.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-lang-2.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-logging-1.1.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-logging-api-1.0.4.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-math-2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/commons-net-1.4.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/core-3.1.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-capacity-scheduler-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-fairscheduler-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hadoop-thriftfs-1.0.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/hsqldb-1.8.0.10.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jackson-core-asl-1.8.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jackson-mapper-asl-1.8.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jasper-compiler-5.5.12.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jasper-runtime-5.5.12.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jdeb-0.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-core-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-json-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jersey-server-1.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jets3t-0.6.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jetty-6.1.26.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jetty-util-6.1.26.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsch-0.1.42.jar:/usr/local/hadoop-1.0.1/libexec/../lib/junit-4.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/kfs-0.2.2.jar:/usr/local/hadoop-1.0.1/libexec/../lib/log4j-1.2.15.jar:/usr/local/hadoop-1.0.1/libexec/../lib/mockito-all-1.8.5.jar:/usr/local/hadoop-1.0.1/libexec/../lib/oro-2.0.8.jar:/usr/local/hadoop-1.0.1/libexec/../lib/servlet-api-2.5-20081211.jar:/usr/local/hadoop-1.0.1/libexec/../lib/slf4j-api-1.4.3.jar:/usr/local/hadoop-1.0.1/libexec/../lib/slf4j-log4j12-1.4.3.jar:/usr/local/hadoop-1.0.1/libexec/../lib/xmlenc-0.52.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsp-2.1/jsp-2.1.jar:/usr/local/hadoop-1.0.1/libexec/../lib/jsp-2.1/jsp-api-2.1.jar org.apache.hadoop.mapred.TaskTracker
root      4604  0.0  0.0   4060   572 tty6     Ss+  May01   0:00 /sbin/mingetty /dev/tty6
bhoane    6508  0.0  0.0  63096  2804 ?        Sl   May05   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
postfix   6828  0.0  0.0  79896  3296 ?        S    14:10   0:00 pickup -l -t fifo -u
eforney   6837  0.0  0.0 859484 12004 ?        Sl   May02   0:00 /usr/libexec/e-calendar-factory
root     11340  0.0  0.0      0     0 ?        S    14:41   0:00 [flush-afs]
root     11647  0.0  0.0 100904   592 ?        S    14:42   0:00 sleep 60
root     11798  0.0  0.0 101084  4648 ?        Ss   14:42   0:00 sshd: tdecker [priv]
tdecker  11829  0.0  0.0 101084  2100 ?        S    14:42   0:00 sshd: tdecker@notty
tdecker  11830  0.0  0.0 110764  1432 ?        Ss   14:42   0:00 csh -c sh getData.sh
tdecker  11846  0.0  0.0 106060  1328 ?        S    14:42   0:00 sh getData.sh
tdecker  11851  0.0  0.0 108344  1128 ?        R    14:42   0:00 ps aux
acsingh  11925  0.0  0.2 109468 29612 ?        S    May04   0:18 /usr/bin/Xvnc :1001 -desktop ghc45.ghc.andrew.cmu.edu:1001 (acsingh) -auth /afs/andrew.cmu.edu/usr15/acsingh/.Xauthority -geometry 1024x768 -rfbwait 30000 -rfbauth /afs/andrew.cmu.edu/usr15/acsingh/.vnc/passwd -rfbport 6901 -fp catalogue:/etc/X11/fontpath.d -pn
acsingh  11933  0.0  0.0  12672   828 ?        S    May04   0:00 /usr/bin/ck-xinit-session /usr/bin/ssh-agent /etc/X11/xinit/Xclients
acsingh  11934  0.0  0.0  47792  2112 ?        S    May04   0:00 vncconfig -iconic
acsingh  11942  0.0  0.0  18144   780 ?        S    May04   0:00 dbus-launch --sh-syntax --exit-with-session
acsingh  11944  0.0  0.0  20264  1428 ?        Ss   May04   0:00 /bin/dbus-daemon --fork --print-pid 5 --print-address 7 --session
acsingh  12001  0.0  0.0 193748  5712 ?        Sl   May04   0:00 /usr/libexec/kamsg
acsingh  12002  0.0  0.0 185932  2080 ?        Sl   May04   0:08 /usr/libexec/KeyAccess
acsingh  12012  0.0  0.0 152416  7312 ?        Sl   May04   0:00 /usr/bin/gnome-session
acsingh  12013  0.0  0.0  57704   728 ?        Ss   May04   0:00 /usr/bin/ssh-agent /etc/X11/xinit/Xclients
acsingh  12020  0.0  0.0  35044  6052 ?        S    May04   0:01 /usr/libexec/gconfd-2
acsingh  12025  0.0  0.2 420500 26600 ?        Ssl  May04   0:09 /usr/libexec/gnome-settings-daemon
acsingh  12028  0.0  0.0 231324  3272 ?        Sl   May04   0:00 gnome-keyring-daemon --start
acsingh  12034  0.0  0.0 192784  8412 ?        Ss   May04   0:00 seahorse-daemon
acsingh  12036  0.0  0.0  38504  2264 ?        S    May04   0:00 /usr/libexec/gvfsd
acsingh  12058  0.0  0.0 192324 12028 ?        S    May04   0:00 metacity
acsingh  12060  0.0  0.1 249824 14732 ?        S    May04   0:00 gnome-panel
acsingh  12066  0.0  0.0 272160  3456 ?        S<sl May04   0:00 /usr/bin/pulseaudio --start --log-target=syslog
acsingh  12069  0.0  0.0  93324  3380 ?        S    May04   0:00 /usr/libexec/pulse/gconf-helper
acsingh  12070  0.0  0.1 998924 20764 ?        S    May04   2:49 nautilus
acsingh  12072  0.0  0.0 466600  3844 ?        Ssl  May04   0:00 /usr/libexec/bonobo-activation-server --ac-activate --ior-output-fd=18
acsingh  12081  0.0  0.0 113188  4740 ?        S    May04   0:00 /usr/libexec/im-settings-daemon
acsingh  12084  0.0  0.1 207072 12772 ?        S    May04   0:00 /usr/libexec/wnck-applet --oaf-activate-iid=OAFIID:GNOME_Wncklet_Factory --oaf-ior-fd=18
acsingh  12086  0.0  0.0 236084 11184 ?        S    May04   0:00 /usr/libexec/trashapplet --oaf-activate-iid=OAFIID:GNOME_Panel_TrashApplet_Factory --oaf-ior-fd=24
acsingh  12111  0.0  0.1 289036 12284 ?        S    May04   0:00 gnome-volume-control-applet
acsingh  12133  0.0  0.0  45312  2940 ?        S    May04   0:00 /usr/libexec/gvfsd-trash --spawner :1.8 /org/gtk/gvfs/exec_spaw/0
acsingh  12136  0.0  0.0 181416  8840 ?        S    May04   0:00 bluetooth-applet
acsingh  12217  0.0  0.0 156980  7732 ?        S    May04   0:01 gnome-power-manager
acsingh  12218  0.0  0.0 339380 11344 ?        Sl   May04   0:00 /usr/libexec/evolution/2.32/evolution-alarm-notify
acsingh  12219  0.0  0.0 129044  6168 ?        S    May04   0:00 /usr/libexec/polkit-gnome-authentication-agent-1
acsingh  12224  0.0  0.0 129276  6856 ?        S    May04   0:00 rhsm-icon
acsingh  12264  0.0  0.0  39000  2632 ?        S    May04   0:00 /usr/libexec/gconf-im-settings-daemon
acsingh  12268  0.0  0.0 182716  8244 ?        S    May04   0:00 abrt-applet
acsingh  12272  0.0  0.0 154724  7264 ?        S    May04   0:00 /usr/libexec/gdu-notification-daemon
acsingh  12280  0.0  0.0 163096  3040 ?        Ss   May04   0:00 gnome-screensaver
acsingh  12289  0.0  0.0 762664 12052 ?        Sl   May04   0:00 /usr/libexec/e-calendar-factory
acsingh  12293  0.0  0.0  47504  3204 ?        S    May04   0:00 /usr/libexec/gvfs-gdu-volume-monitor
acsingh  12295  0.0  0.0  54076  2420 ?        S    May04   0:00 /usr/libexec/gvfs-gphoto2-volume-monitor
acsingh  12298  0.0  0.0 135616  2588 ?        Sl   May04   0:04 /usr/libexec/gvfs-afc-volume-monitor
acsingh  12317  0.0  0.0  38688  2240 ?        S    May04   0:00 /usr/libexec/gvfsd-burn --spawner :1.8 /org/gtk/gvfs/exec_spaw/1
acsingh  12320  0.0  0.1 396600 17680 ?        S    May04   0:03 /usr/libexec/clock-applet --oaf-activate-iid=OAFIID:GNOME_ClockApplet_Factory --oaf-ior-fd=22
acsingh  13857  0.0  0.0 200652 11760 ?        S    May04   0:00 /usr/libexec/notification-daemon
root     15477  0.0  0.0 163064  3816 ?        Sl   May06   0:00 /usr/libexec/gdm-simple-slave --display-id /org/gnome/DisplayManager/Display1
root     15480  0.0  0.3 172188 43300 tty7     Ss+  May06   0:05 /usr/bin/Xorg :0 -br -verbose -audit 4 -auth /var/run/gdm/auth-for-gdm-4WSvy3/database -nolisten tcp
gdm      15515  0.0  0.0  18144   796 ?        S    May06   0:00 /usr/bin/dbus-launch --exit-with-session
gdm      15516  0.0  0.0  19856   932 ?        Ss   May06   0:00 /bin/dbus-daemon --fork --print-pid 5 --print-address 7 --session
gdm      15517  0.0  0.0 266084  9452 ?        Ssl  May06   0:00 /usr/bin/gnome-session --autostart=/usr/share/gdm/autostart/LoginWindow/
gdm      15520  0.0  0.0 131724  5904 ?        S    May06   0:00 /usr/libexec/gconfd-2
gdm      15521  0.0  0.0 118420  5900 ?        S    May06   0:00 /usr/libexec/at-spi-registryd
gdm      15526  0.0  0.0 356568  5660 ?        Ssl  May06   0:00 /usr/libexec/bonobo-activation-server --ac-activate --ior-output-fd=12
gdm      15527  0.0  0.1 367556 13908 ?        Ssl  May06   0:49 /usr/libexec/gnome-settings-daemon --gconf-prefix=/apps/gdm/simple-greeter/settings-manager-plugins
gdm      15535  0.0  0.0 135100  2184 ?        S    May06   0:00 /usr/libexec/gvfsd
gdm      15536  0.0  0.0 468136 12176 ?        Sl   May06   0:00 metacity
gdm      15537  0.0  0.0 269836  9472 ?        S    May06   0:00 gnome-power-manager
gdm      15538  0.0  0.0 244408  8096 ?        S    May06   0:00 /usr/libexec/polkit-gnome-authentication-agent-1
gdm      15541  0.0  0.1 431832 20452 ?        S    May06   0:01 /usr/libexec/gdm-simple-greeter
gdm      15550  0.0  0.0 427872  4612 ?        S<sl May06   0:00 /usr/bin/pulseaudio --start --log-target=syslog
rglenn   17044  0.0  0.0 859480 11872 ?        Sl   May01   0:00 /usr/libexec/e-calendar-factory
root     17376  0.0  0.0 101084  4664 ?        Ss   11:28   0:00 sshd: rokhinip [priv]
rokhinip 17385  0.0  0.0 101084  2140 ?        S    11:28   0:00 sshd: rokhinip@pts/0
rokhinip 17386  0.0  0.0 111192  1928 pts/0    Ss   11:28   0:00 -csh
root     17435  0.0  0.0 101084  4660 ?        Ss   11:30   0:00 sshd: rokhinip [priv]
rokhinip 17444  0.0  0.0 101220  2156 ?        S    11:30   0:00 sshd: rokhinip@pts/1
rokhinip 17445  0.0  0.0 111200  1944 pts/1    Ss+  11:30   0:00 -csh
root     19756  0.0  0.0 195176  3092 ?        S    May06   0:00 pam: gdm-password
rokhinip 22286  0.0  0.0 142872  5136 pts/0    S+   12:16   0:00 vim par_impl/par_decoding.cpp
aslu     30732  0.0  0.1 859484 14028 ?        Sl   May02   0:00 /usr/libexec/e-calendar-factory
aaudiber 31009  0.0  0.0 859480 12044 ?        Sl   May06   0:00 /usr/libexec/e-calendar-factory
